"20003032","20","3","32","For the perverse is an abomination to Jehovah; But his friendship is with the upright."
"20003033","20","3","33","The curse of Jehovah is in the house of the wicked; But he blesseth the habitation of the righteous."
"20003034","20","3","34","Surely he scoffeth at the scoffers; But he giveth grace unto the lowly."
"20003035","20","3","35","The wise shall inherit glory; But shame shall be the promotion of fools."
"20004001","20","4","1","Hear, `my' sons, the instruction of a father, And attend to know understanding:"
"20004002","20","4","2","For I give you good doctrine; Forsake ye not my law."
"20004003","20","4","3","For I was a son unto my father, Tender and only beloved in the sight of my mother."
"20004004","20","4","4","And he taught me, and said unto me: Let thy heart retain my words; Keep my commandments, and live;"
"20004005","20","4","5","Get wisdom, get understanding; Forget not, neither decline from the words of my mouth;"
"20004006","20","4","6","Forsake her not, and she will preserve thee; Love her, and she will keep thee."
"20004007","20","4","7","Wisdom `is' the principal thing; `therefore' get wisdom; Yea, with all thy getting get understanding."
"20004008","20","4","8","Exalt her, and she will promote thee; She will bring thee to honor, when thou dost embrace her."
"20004009","20","4","9","She will give to thy head a chaplet of grace; A crown of beauty will she deliver to thee."
"20004010","20","4","10","Hear, O my son, and receive my sayings; And the years of thy life shall be many."
"20004011","20","4","11","I have taught thee in the way of wisdom; I have led thee in paths of uprightness."
"20004012","20","4","12","When thou goest, thy steps shall not be straitened; And if thou runnest, thou shalt not stumble."
"20004013","20","4","13","Take fast hold of instruction; let her not go: Keep her; for she is thy life."
"20004014","20","4","14","Enter not into the path of the wicked, And walk not in the way of evil men."
"20004015","20","4","15","Avoid it, pass not by it; Turn from it, and pass on."
"20004016","20","4","16","For they sleep not, except they do evil; And their sleep is taken away, unless they cause some to fall."
"20004017","20","4","17","For they eat the bread of wickedness, And drink the wine of violence."
"20004018","20","4","18","But the path of the righteous is as the dawning light, That shineth more and more unto the perfect day."
"20004019","20","4","19","The way of the wicked is as darkness: They know not at what they stumble."
"20004020","20","4","20","My son, attend to my words; Incline thine ear unto my sayings."
"20004021","20","4","21","Let them not depart from thine eyes; Keep them in the midst of thy heart."
"20004022","20","4","22","For they are life unto those that find them, And health to all their flesh."
"20004023","20","4","23","Keep thy heart with all diligence; For out of it are the issues of life."
"20004024","20","4","24","Put away from thee a wayward mouth, And perverse lips put far from thee."
"20004025","20","4","25","Let thine eyes look right on, And let thine eyelids look straight before thee."
"20004026","20","4","26","Make level the path of thy feet, And let all thy ways be established."
"20004027","20","4","27","Turn not to the right hand nor to the left: Remove thy foot from evil."
"20005001","20","5","1","My son, attend unto my wisdom; Incline thine ear to my understanding:"
"20005002","20","5","2","That thou mayest preserve discretion, And that thy lips may keep knowledge."
"20005003","20","5","3","For the lips of a strange woman drop honey, And her mouth is smoother than oil:"
"20005004","20","5","4","But in the end she is bitter as wormwood, Sharp as a two-edged sword."
"20005005","20","5","5","Her feet go down to death; Her steps take hold on Sheol;"
"20005006","20","5","6","So that she findeth not the level path of life: Her ways are unstable, `and' she knoweth `it' not."
"20005007","20","5","7","Now therefore, `my' sons, hearken unto me, And depart not from the words of my mouth."
"20005008","20","5","8","Remove thy way far from her, And come not nigh the door of her house;"
"20005009","20","5","9","Lest thou give thine honor unto others, And thy years unto the cruel;"
"20005010","20","5","10","Lest strangers be filled with thy strength, And thy labors `be' in the house of an alien,"
"20005011","20","5","11","And thou mourn at thy latter end, When thy flesh and thy body are consumed,"
"20005012","20","5","12","And say, How have I hated instruction, And my heart despised reproof;"
"20005013","20","5","13","Neither have I obeyed the voice of my teachers, Nor inclined mine ear to them that instructed me!"
"20005014","20","5","14","I was well-nigh in all evil In the midst of the assembly and congregation."
"20005015","20","5","15","Drink waters out of thine own cistern, And running waters out of thine own well."
"20005016","20","5","16","Should thy springs be dispersed abroad, And streams of water in the streets?"
"20005017","20","5","17","Let them be for thyself alone, And not for strangers with thee."
"20005018","20","5","18","Let thy fountain be blessed; And rejoice in the wife of thy youth."
"20005019","20","5","19","`As' a loving hind and a pleasant doe, Let her breasts satisfy thee at all times; And be thou ravished always with her love."
"20005020","20","5","20","For why shouldest thou, my son, be ravished with a strange woman, And embrace the bosom of a foreigner?"
"20005021","20","5","21","For the ways of man are before the eyes of Jehovah; And he maketh level all his paths."
"20005022","20","5","22","His own iniquities shall take the wicked, And he shall be holden with the cords of his sin."
"20005023","20","5","23","He shall die for lack of instruction; And in the greatness of his folly he shall go astray."
"20006001","20","6","1","My son, if thou art become surety for thy neighbor, If thou hast stricken thy hands for a stranger;"
"20006002","20","6","2","Thou art snared with the words of thy mouth, Thou art taken with the words of thy mouth."
"20006003","20","6","3","Do this now, my son, and deliver thyself, Seeing thou art come into the hand of thy neighbor: Go, humble thyself, and importune thy neighbor;"
"20006004","20","6","4","Give not sleep to thine eyes, Nor slumber to thine eyelids;"
"20006005","20","6","5","Deliver thyself as a roe from the hand `of the hunter', And as a bird from the hand of the fowler."
"20006006","20","6","6","Go to the ant, thou sluggard; Consider her ways, and be wise:"
"20006007","20","6","7","Which having no chief, Overseer, or ruler,"
"20006008","20","6","8","Provideth her bread in the summer, And gathereth her food in the harvest."
"20006009","20","6","9","How long wilt thou sleep, O sluggard? When wilt thou arise out of thy sleep?"
"20006010","20","6","10","`Yet' a little sleep, a little slumber, A little folding of the hands to sleep:"
"20006011","20","6","11","So shall thy poverty come as a robber, And thy want as an armed man."
"20006012","20","6","12","A worthless person, a man of iniquity, Is he that walketh with a perverse mouth;"
"20006013","20","6","13","That winketh with his eyes, that speaketh with his feet, That maketh signs with his fingers;"
"20006014","20","6","14","In whose heart is perverseness, Who deviseth evil continually, Who soweth discord."
"20006015","20","6","15","Therefore shall his calamity come suddenly; On a sudden shall he be broken, and that without remedy."
"20006016","20","6","16","There are six things which Jehovah hateth; Yea, seven which are an abomination unto him:"
"20006017","20","6","17","Haughty eyes, a lying tongue, And hands that shed innocent blood;"
"20006018","20","6","18","A heart that deviseth wicked purposes, Feet that are swift in running to mischief,"
"20006019","20","6","19","A false witness that uttereth lies, And he that soweth discord among brethren."
"20006020","20","6","20","My son, keep the commandment of thy father, And forsake not the law of thy mother:"
"20006021","20","6","21","Bind them continually upon thy heart; Tie them about thy neck."
"20006022","20","6","22","When thou walkest, it shall lead thee; When thou sleepest, it shall watch over thee; And when thou awakest, it shall talk with thee."
"20006023","20","6","23","For the commandment is a lamp; and the law is light; And reproofs of instruction are the way of life:"
"20006024","20","6","24","To keep thee from the evil woman, From the flattery of the foreigner's tongue."
"20006025","20","6","25","Lust not after her beauty in thy heart; Neither let her take thee with her eyelids."
"20006026","20","6","26","For on account of a harlot `a man is brought' to a piece of bread; And the adulteress hunteth for the precious life."
"20006027","20","6","27","Can a man take fire in his bosom, And his clothes not be burned?"
"20006028","20","6","28","Or can one walk upon hot coals, And his feet not be scorched?"
"20006029","20","6","29","So he that goeth in to his neighbor's wife; Whosoever toucheth her shall not be unpunished."
"20006030","20","6","30","Men do not despise a thief, if he steal To satisfy himself when he is hungry:"
"20006031","20","6","31","But if he be found, he shall restore sevenfold; He shall give all the substance of his house."
"20006032","20","6","32","He that committeth adultery with a woman is void of understanding: He doeth it who would destroy his own soul."
"20006033","20","6","33","Wounds and dishonor shall he get; And his reproach shall not be wiped away."
"20006034","20","6","34","For jealousy is the rage of a man; And he will not spare in the day of vengeance."
"20006035","20","6","35","He will not regard any ransom; Neither will he rest content, though thou givest many gifts."
"20007001","20","7","1","My son, keep my words, And lay up my commandments with thee."
"20007002","20","7","2","Keep my commandments and live; And my law as the apple of thine eye."
"20007003","20","7","3","Bind them upon thy fingers; Write them upon the tablet of thy heart."
"20007004","20","7","4","Say unto wisdom, Thou art my sister; And call understanding `thy' kinswoman:"
"20007005","20","7","5","That they may keep thee from the strange woman, From the foreigner that flattereth with her words."
"20007006","20","7","6","For at the window of my house I looked forth through my lattice;"
"20007007","20","7","7","And I beheld among the simple ones, I discerned among the youths, A young man void of understanding,"
"20007008","20","7","8","Passing through the street near her corner; And he went the way to her house,"
"20007009","20","7","9","In the twilight, in the evening of the day, In the middle of the night and in the darkness."
"20007010","20","7","10","And, behold, there met him a woman With the attire of a harlot, and wily of heart."
"20007011","20","7","11","She is clamorous and wilful; Her feet abide not in her house:"
"20007012","20","7","12","Now she is in the streets, now in the broad places, And lieth in wait at every corner."
"20007013","20","7","13","So she caught him, and kissed him, `And' with an impudent face she said unto him:"
"20007014","20","7","14","Sacrifices of peace-offerings are with me; This day have I paid my vows."
"20007015","20","7","15","Therefore came I forth to meet thee, Diligently to seek thy face, and I have found thee."
"20007016","20","7","16","I have spread my couch with carpets of tapestry, With striped cloths of the yarn of Egypt."
"20007017","20","7","17","I have perfumed my bed With myrrh, aloes, and cinnamon."
"20007018","20","7","18","Come, let us take our fill of love until the morning; Let us solace ourselves with loves."
"20007019","20","7","19","For the man is not at home; He is gone a long journey:"
"20007020","20","7","20","He hath taken a bag of money with him; He will come home at the full moon."
"20007021","20","7","21","With her much fair speech she causeth him to yield; With the flattering of her lips she forceth him along."
"20007022","20","7","22","He goeth after her straightway, As an ox goeth to the slaughter, Or as `one in' fetters to the correction of the fool;"
"20007023","20","7","23","Till an arrow strike through his liver; As a bird hasteth to the snare, And knoweth not that it is for his life."
"20007024","20","7","24","Now therefore, `my' sons, hearken unto me, And attend to the words of my mouth."
"20007025","20","7","25","Let not thy heart decline to her ways; Go not astray in her paths."
"20007026","20","7","26","For she hath cast down many wounded: Yea, all her slain are a mighty host."
"20007027","20","7","27","Her house is the way to Sheol, Going down to the chambers of death."
"20008001","20","8","1","Doth not wisdom cry, And understanding put forth her voice?"
"20008002","20","8","2","On the top of high places by the way, Where the paths meet, she standeth;"
"20008003","20","8","3","Beside the gates, at the entry of the city, At the coming in at the doors, she crieth aloud:"
"20008004","20","8","4","Unto you, O men, I call; And my voice is to the sons of men."
"20008005","20","8","5","O ye simple, understand prudence; And, ye fools, be of an understanding heart."
"20008006","20","8","6","Hear, for I will speak excellent things; And the opening of my lips shall be right things."
"20008007","20","8","7","For my mouth shall utter truth; And wickedness is an abomination to my lips."
"20008008","20","8","8","All the words of my mouth are in righteousness; There is nothing crooked or perverse in them."
"20008009","20","8","9","They are all plain to him that understandeth, And right to them that find knowledge."
"20008010","20","8","10","Receive my instruction, and not silver; And knowledge rather than choice gold."
"20008011","20","8","11","For wisdom is better than rubies; And all the things that may be desired are not to be compared unto it."
"20008012","20","8","12","I wisdom have made prudence my dwelling, And find out knowledge `and' discretion."
"20008013","20","8","13","The fear of Jehovah is to hate evil: Pride, and arrogancy, and the evil way, And the perverse mouth, do I hate."
"20008014","20","8","14","Counsel is mine, and sound knowledge: I am understanding; I have might."
"20008015","20","8","15","By me kings reign, And princes decree justice."
"20008016","20","8","16","By me princes rule, And nobles, `even' all the judges of the earth."
"20008017","20","8","17","I love them that love me; And those that seek me diligently shall find me."
"20008018","20","8","18","Riches and honor are with me; `Yea', durable wealth and righteousness."
"20008019","20","8","19","My fruit is better than gold, yea, than fine gold; And my revenue than choice silver."
"20008020","20","8","20","I walk in the way of righteousness, In the midst of the paths of justice;"
"20008021","20","8","21","That I may cause those that love me to inherit substance, And that I may fill their treasuries."
"20008022","20","8","22","Jehovah possessed me in the beginning of his way, Before his works of old."
"20008023","20","8","23","I was set up from everlasting, from the beginning, Before the earth was."
"20008024","20","8","24","When there were no depths, I was brought forth, When there were no fountains abounding with water."
"20008025","20","8","25","Before the mountains were settled, Before the hills was I brought forth;"
"20008026","20","8","26","While as yet he had not made the earth, nor the fields, Nor the beginning of the dust of the world."
"20008027","20","8","27","When he established the heavens, I was there: When he set a circle upon the face of the deep,"
"20008028","20","8","28","When he made firm the skies above, When the fountains of the deep became strong,"
"20008029","20","8","29","When he gave to the sea its bound, That the waters should not transgress his commandment, When he marked out the foundations of the earth;"
"20008030","20","8","30","Then I was by him, `as' a master workman; And I was daily `his' delight, Rejoicing always before him,"
"20008031","20","8","31","Rejoicing in his habitable earth; And my delight was with the sons of men."
"20008032","20","8","32","Now therefore, `my' sons, hearken unto me; For blessed are they that keep my ways."
"20008033","20","8","33","Hear instruction, and be wise, And refuse it not."
"20008034","20","8","34","Blessed is the man that heareth me, Watching daily at my gates, Waiting at the posts of my doors."
"20008035","20","8","35","For whoso findeth me findeth life, And shall obtain favor of Jehovah."
"20008036","20","8","36","But he that sinneth against me wrongeth his own soul: All they that hate me love death."
"20009001","20","9","1","Wisdom hath builded her house; She hath hewn out her seven pillars:"
"20009002","20","9","2","She hath killed her beasts; She hath mingled her wine; She hath also furnished her table:"
"20009003","20","9","3","She hath sent forth her maidens; She crieth upon the highest places of the city:"
"20009004","20","9","4","Whoso is simple, let him turn in hither: As for him that is void of understanding, she saith to him,"
"20009005","20","9","5","Come, eat ye of my bread, And drink of the wine which I have mingled."
"20009006","20","9","6","Leave off, ye simple ones, and live; And walk in the way of understanding."
"20009007","20","9","7","He that correcteth a scoffer getteth to himself reviling; And he that reproveth a wicked man `getteth' himself a blot."
"20009008","20","9","8","Reprove not a scoffer, lest he hate thee: Reprove a wise man, and he will love thee."
"20009009","20","9","9","Give `instruction' to a wise man, and he will be yet wiser: Teach a righteous man, and he will increase in learning."
"20009010","20","9","10","The fear of Jehovah is the beginning of wisdom; And the knowledge of the Holy One is understanding."
"20009011","20","9","11","For by me thy days shall be multiplied, And the years of thy life shall be increased."
"20009012","20","9","12","If thou art wise, thou art wise for thyself; And if thou scoffest, thou alone shalt bear it."
"20009013","20","9","13","The foolish woman is clamorous; `She is' simple, and knoweth nothing."
"20009014","20","9","14","And she sitteth at the door of her house, On a seat in the high places of the city,"
"20009015","20","9","15","To call to them that pass by, Who go right on their ways:"
"20009016","20","9","16","Whoso is simple, let him turn in hither; And as for him that is void of understanding, she saith to him,"
"20009017","20","9","17","Stolen waters are sweet, And bread `eaten' in secret is pleasant."
"20009018","20","9","18","But he knoweth not that the dead are there; That her guests are in the depths of Sheol."
"20010001","20","10","1","The proverbs of Solomon. A wise son maketh a glad father; But a foolish son is the heaviness of his mother."
"20010002","20","10","2","Treasures of wickedness profit nothing; But righteousness delivereth from death."
"20010003","20","10","3","Jehovah will not suffer the soul of the righteous to famish; But he thrusteth away the desire of the wicked."
"20010004","20","10","4","He becometh poor that worketh with a slack hand; But the hand of the diligent maketh rich."
"20010005","20","10","5","He that gathereth in summer is a wise son; `But' he that sleepeth in harvest is a son that causeth shame."
"20010006","20","10","6","Blessings are upon the head of the righteous; But violence covereth the mouth of the wicked."
"20010007","20","10","7","The memory of the righteous is blessed; But the name of the wicked shall rot."
"20010008","20","10","8","The wise in heart will receive commandments; But a prating fool shall fall."
"20010009","20","10","9","He that walketh uprightly walketh surely; But he that perverteth his ways shall be known."
"20010010","20","10","10","He that winketh with the eye causeth sorrow; But a prating fool shall fall."
"20010011","20","10","11","The mouth of the righteous is a fountain of life; But violence covereth the mouth of the wicked."
"20010012","20","10","12","Hatred stirreth up strifes; But love covereth all transgressions."
"20010013","20","10","13","In the lips of him that hath discernment wisdom is found; But a rod is for the back of him that is void of understanding."
"20010014","20","10","14","Wise men lay up knowledge; But the mouth of the foolish is a present destruction."
"20010015","20","10","15","The rich man's wealth is his strong city: The destruction of the poor is their poverty."
"20010016","20","10","16","The labor of the righteous `tendeth' to life; The increase of the wicked, to sin."
"20010017","20","10","17","He is in the way of life that heedeth correction; But he that forsaketh reproof erreth."
"20010018","20","10","18","He that hideth hatred is of lying lips; And he that uttereth a slander is a fool."
"20010019","20","10","19","In the multitude of words there wanteth not transgression; But he that refraineth his lips doeth wisely."
"20010020","20","10","20","The tongue of the righteous is `as' choice silver: The heart of the wicked is little worth."
"20010021","20","10","21","The lips of the righteous feed many; But the foolish die for lack of understanding."
"20010022","20","10","22","The blessing of Jehovah, it maketh rich; And he addeth no sorrow therewith."
"20010023","20","10","23","It is as sport to a fool to do wickedness; And `so is' wisdom to a man of understanding."
"20010024","20","10","24","The fear of the wicked, it shall come upon him; And the desire of the righteous shall be granted."
"20010025","20","10","25","When the whirlwind passeth, the wicked is no more; But the righteous is an everlasting foundation."
"20010026","20","10","26","As vinegar to the teeth, and as smoke to the eyes, So is the sluggard to them that send him."
"20010027","20","10","27","The fear of Jehovah prolongeth days; But the years of the wicked shall be shortened."
"20010028","20","10","28","The hope of the righteous `shall be' gladness; But the expectation of the wicked shall perish."
"20010029","20","10","29","The way of Jehovah is a stronghold to the upright; But it is a destruction to the workers of iniquity."
"20010030","20","10","30","The righteous shall never be removed; But the wicked shall not dwell in the land."
"20010031","20","10","31","The mouth of the righteous bringeth forth wisdom; But the perverse tongue shall be cut off."
"20010032","20","10","32","The lips of the righteous know what is acceptable; But the mouth of the wicked `speaketh' perverseness."
"20011001","20","11","1","A false balance is an abomination to Jehovah; But a just weight is his delight."
"20011002","20","11","2","When pride cometh, then cometh shame; But with the lowly is wisdom."
"20011003","20","11","3","The integrity of the upright shall guide them; But the perverseness of the treacherous shall destroy them."
"20011004","20","11","4","Riches profit not in the day of wrath; But righteousness delivereth from death."
"20011005","20","11","5","The righteousness of the perfect shall direct his way; But the wicked shall fall by his own wickedness."
"20011006","20","11","6","The righteousness of the upright shall deliver them; But the treacherous shall be taken in their own iniquity."
"20011007","20","11","7","When a wicked man dieth, `his' expectation shall perish; And the hope of iniquity perisheth."
"20011008","20","11","8","The righteous is delivered out of trouble, And the wicked cometh in his stead."
"20011009","20","11","9","With his mouth the godless man destroyeth his neighbor; But through knowledge shall the righteous be delivered."
"20011010","20","11","10","When it goeth well with the righteous, the city rejoiceth; And when the wicked perish, there is shouting."
"20011011","20","11","11","By the blessing of the upright the city is exalted; But it is overthrown by the mouth of the wicked."
"20011012","20","11","12","He that despiseth his neighbor is void of wisdom; But a man of understanding holdeth his peace."
"20011013","20","11","13","He that goeth about as a tale-bearer revealeth secrets; But he that is of a faithful spirit concealeth a matter."
"20011014","20","11","14","Where no wise guidance is, the people falleth; But in the multitude of counsellors there is safety."
"20011015","20","11","15","He that is surety for a stranger shall smart for it; But he that hateth suretyship is secure."
"20011016","20","11","16","A gracious woman obtaineth honor; And violent men obtain riches."
"20011017","20","11","17","The merciful man doeth good to his own soul; But he that is cruel troubleth his own flesh."
"20011018","20","11","18","The wicked earneth deceitful wages; But he that soweth righteousness `hath' a sure reward."
"20011019","20","11","19","He that is stedfast in righteousness `shall attain' unto life; And he that pursueth evil `doeth it' to his own death."
"20011020","20","11","20","They that are perverse in heart are an abomination to Jehovah; But such as are perfect in `their' way are his delight."
"20011021","20","11","21","`Though' hand `join' in hand, the evil man shall not be unpunished; But the seed of the righteous shall be delivered."
"20011022","20","11","22","`As' a ring of gold in a swine's snout, `So is' a fair woman that is without discretion."
"20011023","20","11","23","The desire of the righteous is only good; `But' the expectation of the wicked is wrath."
"20011024","20","11","24","There is that scattereth, and increaseth yet more; And there is that withholdeth more than is meet, but `it tendeth' only to want."
"20011025","20","11","25","The liberal soul shall be made fat; And he that watereth shall be watered also himself."
"20011026","20","11","26","He that withholdeth grain, the people shall curse him; But blessing shall be upon the head of him that selleth it."
"20011027","20","11","27","He that diligently seeketh good seeketh favor; But he that searcheth after evil, it shall come unto him."
"20011028","20","11","28","He that trusteth in his riches shall fall; But the righteous shall flourish as the green leaf."
"20011029","20","11","29","He that troubleth his own house shall inherit the wind; And the foolish shall be servant to the wise of heart."
"20011030","20","11","30","The fruit of the righteous is a tree of life; And he that is wise winneth souls."
"20011031","20","11","31","Behold, the righteous shall be recompensed in the earth: How much more the wicked and the sinner!"
"20012001","20","12","1","Whoso loveth correction loveth knowledge; But he that hateth reproof is brutish."
"20012002","20","12","2","A good man shall obtain favor of Jehovah; But a man of wicked devices will he condemn."
"20012003","20","12","3","A man shall not be established by wickedness; But the root of the righteous shall not be moved."
"20012004","20","12","4","A worthy woman is the crown of her husband; But she that maketh ashamed is as rottenness in his bones."
"20012005","20","12","5","The thoughts of the righteous are just; `But' the counsels of the wicked are deceit."
"20012006","20","12","6","The words of the wicked are of lying in wait for blood; But the mouth of the upright shall deliver them."
"20012007","20","12","7","The wicked are overthrown, and are not; But the house of the righteous shall stand."
"20012008","20","12","8","A man shall be commended according to his wisdom; But he that is of a perverse heart shall be despised."
"20012009","20","12","9","Better is he that is lightly esteemed, and hath a servant, Than he that honoreth himself, and lacketh bread."
"20012010","20","12","10","A righteous man regardeth the life of his beast; But the tender mercies of the wicked are cruel."
"20012011","20","12","11","He that tilleth his land shall have plenty of bread; But he that followeth after vain `persons' is void of understanding."
"20012012","20","12","12","The wicked desireth the net of evil men; But the root of the righteous yieldeth `fruit'."
"20012013","20","12","13","In the transgression of the lips is a snare to the evil man; But the righteous shall come out of trouble."
"20012014","20","12","14","A man shall be satisfied with good by the fruit of his mouth; And the doings of a man's hands shall be rendered unto him."
"20012015","20","12","15","The way of a fool is right in his own eyes; But he that is wise hearkeneth unto counsel."
"20012016","20","12","16","A fool's vexation is presently known; But a prudent man concealeth shame."
"20012017","20","12","17","He that uttereth truth showeth forth righteousness; But a false witness, deceit."
